Id,title,time,content,replay,all_replay,time,label
1677,大企业照样垃圾,2018/6/21 11:58,大企业照样垃圾,（2）,"
                            50才是最垃圾,不信看中油中車中興
                            组装机",2018-06-21  12:35:54,0
1681,第一批抄跌停的冒个泡呗，采访一下面对六个跌停，还有明天的大概率第七个跌停有什么感,2018/6/21 11:59,第一批抄跌停的冒个泡呗，采访一下面对六个跌停，还有明天的大概率第七个跌停有什么感想,（1）,"
                            我想剁手",2018-06-21  18:31:28,0
1684,下午可能要翘板，准备少进点,2018/6/21 11:56,下午可能要翘板，准备少进点,（6）,"
                            你真会意淫
                            作死
                            梦想很美好
                            你看停板上几个亿的抛单谁来扫
                            
                            翘你个头！空手接飞到不死既残你以为场外资金是傻子，不到10元我看开板太难",2018-06-21  12:09:44,0
1685,必须要跌破净资产，银行股不都是破净嘛，不稀奇,2018/6/21 11:59,必须要跌破净资产，银行股不都是破净嘛，不稀奇,（1）,"
                            锐电就是个样板股票",2018-06-21  12:34:36,0
1686,跌得越多，封单越多，因为爆仓的有可能被强平,2018/6/21 11:57,跌得越多，封单越多，因为爆仓的有可能被强平,（15）,"
                            我买姚记扑克也亏了35%了
                            
                            怎么办？
                            都跌停了 还能强平？平都平不了了。
                            自己的独立
                            非常有理，爆仓恶心循环，结果都出不了
                            自行决定
                            
                            
                            
                            
                            平都平不了了。
                            
                            早强平了
                            啥啊",2018-06-21  12:19:57,0
1687,做股票这么多年，罕见中兴这样的跌停,2018/6/21 11:57,并不是说六七个跌停罕见，即使十几二十几个跌停都屡见不鲜，我说的意思是作为机构重仓股甚至是郭嘉队深度介入的股票在连续六个跌停后仍然未见任何封板松动成交激增的迹象，这在行业领头羊并且是机构重仓股的跌停史上是比较罕见的。一般而言，机构郭嘉队重仓股遭遇利空打击最多三个跌停后，盘面上就会出现明显的自救行为，但中兴的盘面即使在第五第六个跌停是都丝毫不见如此行为，那么，造成这种状况的原因只能去追究公司的基本面，大概是实力权威机构所预判的公司基本面所能支撑的底限还远离目前盘面价格。,（1）,"
                            还有500百万收，可能还有四个版",2018-06-21  12:14:06,0
1695,到中兴通讯里找点安慰,2018/6/21 15:34,A股真是垃圾啊 到哪都一样中兴通讯还是如此的稳！,（1）,"
                            骚 我也是过来看看有没有安慰的",2018-06-21  15:42:50,0
1698,当初停牌的意义在哪里,2018/6/15 10:06,一开始你特么别停牌，该跑的早就跑了，把钱圈在里面这么久，然后还是几个跌停，都特么能干点有用的事吗,（4）,"
                            停牌的意义就是让国家队先跑！
                            停盘是为了保护机构，机构可以走通道优先卖，散户的单只能在后边排队卖出。
                            哎！五G
                            还好，有大盘陪着下跌，中信一点也不冤。",2018-06-15  10:28:18,0
1699,还有一个跌停,2018/6/21 15:17,还有一个跌停,（2）,"
                            起码还有3个跌停
                            港股今天收盘11.88元，如果和港股看齐，还有4个跌停。",2018-06-21  15:24:36,0
1700,请问还要几个板才到底，香港基本到9至11港币,2018/6/21 14:09,请问还要几个板才到底，香港基本到9至11港币,（3）,"
                            根据港股现价，下周二才会开板。
                            嗯原本估计9板 目前市场低迷 开板难度加大
                            11一12块",2018-06-21  14:15:40,0
1701,周三见,2018/6/21 10:24,加油,（8）,"
                            大兄弟，你这个表格做的很6啊
                            6月28开板
                            滑稽
                            我预计是周二或者周三
                            6666
                            下周四见，为国接盘
                            明天开
                            主要有20多亿的融资盘，估计有要爆仓的，不然跌不了那么多个。",2018-06-21  10:44:13,0
